trace,capacity,variant,misses,hit_rate,predictor_frac,fallback_frac,tie_frac,match_lru,match_blind_oracle,match_predictive_marker,contexts_seen,bad_outcomes,good_outcomes,strong_trust_contexts,weak_trust_contexts,avg_local_trust,atlas_eta_pos,atlas_eta_neg
stress::predictor_good_lru_bad,4,eta_pos=0.02_eta_neg=0.1,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.1
stress::predictor_good_lru_bad,4,eta_pos=0.02_eta_neg=0.2,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.2
stress::predictor_good_lru_bad,4,eta_pos=0.02_eta_neg=0.4,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.4
stress::predictor_good_lru_bad,4,eta_pos=0.02_eta_neg=0.8,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.8
stress::predictor_good_lru_bad,4,eta_pos=0.05_eta_neg=0.05,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.05
stress::predictor_good_lru_bad,4,eta_pos=0.05_eta_neg=0.1,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.1
stress::predictor_good_lru_bad,4,eta_pos=0.05_eta_neg=0.2,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.2
stress::predictor_good_lru_bad,4,eta_pos=0.05_eta_neg=0.4,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.4
stress::predictor_good_lru_bad,4,eta_pos=0.05_eta_neg=0.8,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.8
stress::predictor_good_lru_bad,4,eta_pos=0.1_eta_neg=0.1,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.1,0.1
stress::predictor_good_lru_bad,4,eta_pos=0.1_eta_neg=0.2,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.1,0.2
stress::predictor_good_lru_bad,4,eta_pos=0.1_eta_neg=0.4,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.1,0.4
stress::predictor_good_lru_bad,4,eta_pos=0.1_eta_neg=0.8,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.1,0.8
stress::predictor_good_lru_bad,4,eta_pos=0.2_eta_neg=0.2,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.2,0.2
stress::predictor_good_lru_bad,4,eta_pos=0.2_eta_neg=0.4,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.2,0.4
stress::predictor_good_lru_bad,4,eta_pos=0.2_eta_neg=0.8,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.2,0.8
stress::predictor_bad_lru_good,2,eta_pos=0.02_eta_neg=0.05,9,0.1,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,2,3,0,0,0,0.6249999999999999,0.02,0.05
stress::predictor_bad_lru_good,2,eta_pos=0.02_eta_neg=0.1,9,0.1,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,2,3,0,0,0,0.55,0.02,0.1
stress::predictor_bad_lru_good,2,eta_pos=0.02_eta_neg=0.2,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0,0,0,0.49999999999999994,0.02,0.2
stress::predictor_bad_lru_good,2,eta_pos=0.02_eta_neg=0.4,7,0.3,0.2,0.6,0.2,0.8,0.8,0.4,2,1,0,0,0,0.49999999999999994,0.02,0.4
stress::predictor_bad_lru_good,2,eta_pos=0.02_eta_neg=0.8,7,0.3,0.2,0.6,0.2,0.8,0.8,0.4,2,1,0,0,1,0.35,0.02,0.8
stress::predictor_bad_lru_good,2,eta_pos=0.05_eta_neg=0.05,9,0.1,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,2,3,0,0,0,0.6249999999999999,0.05,0.05
stress::predictor_bad_lru_good,2,eta_pos=0.05_eta_neg=0.1,9,0.1,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,2,3,0,0,0,0.55,0.05,0.1
stress::predictor_bad_lru_good,2,eta_pos=0.05_eta_neg=0.2,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0,0,0,0.49999999999999994,0.05,0.2
stress::predictor_bad_lru_good,2,eta_pos=0.05_eta_neg=0.4,7,0.3,0.2,0.6,0.2,0.8,0.8,0.4,2,1,0,0,0,0.49999999999999994,0.05,0.4
stress::predictor_bad_lru_good,2,eta_pos=0.05_eta_neg=0.8,7,0.3,0.2,0.6,0.2,0.8,0.8,0.4,2,1,0,0,1,0.35,0.05,0.8
stress::predictor_bad_lru_good,2,eta_pos=0.1_eta_neg=0.1,9,0.1,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,2,3,0,0,0,0.55,0.1,0.1
stress::predictor_bad_lru_good,2,eta_pos=0.1_eta_neg=0.2,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0,0,0,0.49999999999999994,0.1,0.2
stress::predictor_bad_lru_good,2,eta_pos=0.1_eta_neg=0.4,7,0.3,0.2,0.6,0.2,0.8,0.8,0.4,2,1,0,0,0,0.49999999999999994,0.1,0.4
stress::predictor_bad_lru_good,2,eta_pos=0.1_eta_neg=0.8,7,0.3,0.2,0.6,0.2,0.8,0.8,0.4,2,1,0,0,1,0.35,0.1,0.8
stress::predictor_bad_lru_good,2,eta_pos=0.2_eta_neg=0.2,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0,0,0,0.49999999999999994,0.2,0.2
stress::predictor_bad_lru_good,2,eta_pos=0.2_eta_neg=0.4,7,0.3,0.2,0.6,0.2,0.8,0.8,0.4,2,1,0,0,0,0.49999999999999994,0.2,0.4
stress::predictor_bad_lru_good,2,eta_pos=0.2_eta_neg=0.8,7,0.3,0.2,0.6,0.2,0.8,0.8,0.4,2,1,0,0,1,0.35,0.2,0.8
stress::predictor_bad_lru_good,3,eta_pos=0.02_eta_neg=0.05,8,0.2,0.6,0.0,0.4,0.4,0.4,1.0,2,2,0,0,0,0.6499999999999999,0.02,0.05
stress::predictor_bad_lru_good,3,eta_pos=0.02_eta_neg=0.1,8,0.2,0.6,0.0,0.4,0.4,0.4,1.0,2,2,0,0,0,0.6,0.02,0.1
stress::predictor_bad_lru_good,3,eta_pos=0.02_eta_neg=0.2,8,0.2,0.4,0.2,0.4,0.6,0.6,0.8,2,2,0,0,0,0.49999999999999994,0.02,0.2
stress::predictor_bad_lru_good,3,eta_pos=0.02_eta_neg=0.4,7,0.3,0.25,0.5,0.25,0.75,0.75,0.5,2,1,0,0,0,0.49999999999999994,0.02,0.4
stress::predictor_bad_lru_good,3,eta_pos=0.02_eta_neg=0.8,7,0.3,0.25,0.5,0.25,0.75,0.75,0.5,2,1,0,0,1,0.35,0.02,0.8
stress::predictor_bad_lru_good,3,eta_pos=0.05_eta_neg=0.05,8,0.2,0.6,0.0,0.4,0.4,0.4,1.0,2,2,0,0,0,0.6499999999999999,0.05,0.05
stress::predictor_bad_lru_good,3,eta_pos=0.05_eta_neg=0.1,8,0.2,0.6,0.0,0.4,0.4,0.4,1.0,2,2,0,0,0,0.6,0.05,0.1
stress::predictor_bad_lru_good,3,eta_pos=0.05_eta_neg=0.2,8,0.2,0.4,0.2,0.4,0.6,0.6,0.8,2,2,0,0,0,0.49999999999999994,0.05,0.2
stress::predictor_bad_lru_good,3,eta_pos=0.05_eta_neg=0.4,7,0.3,0.25,0.5,0.25,0.75,0.75,0.5,2,1,0,0,0,0.49999999999999994,0.05,0.4
stress::predictor_bad_lru_good,3,eta_pos=0.05_eta_neg=0.8,7,0.3,0.25,0.5,0.25,0.75,0.75,0.5,2,1,0,0,1,0.35,0.05,0.8
stress::predictor_bad_lru_good,3,eta_pos=0.1_eta_neg=0.1,8,0.2,0.6,0.0,0.4,0.4,0.4,1.0,2,2,0,0,0,0.6,0.1,0.1
stress::predictor_bad_lru_good,3,eta_pos=0.1_eta_neg=0.2,8,0.2,0.4,0.2,0.4,0.6,0.6,0.8,2,2,0,0,0,0.49999999999999994,0.1,0.2
stress::predictor_bad_lru_good,3,eta_pos=0.1_eta_neg=0.4,7,0.3,0.25,0.5,0.25,0.75,0.75,0.5,2,1,0,0,0,0.49999999999999994,0.1,0.4
stress::predictor_bad_lru_good,3,eta_pos=0.1_eta_neg=0.8,7,0.3,0.25,0.5,0.25,0.75,0.75,0.5,2,1,0,0,1,0.35,0.1,0.8
stress::predictor_bad_lru_good,3,eta_pos=0.2_eta_neg=0.2,8,0.2,0.4,0.2,0.4,0.6,0.6,0.8,2,2,0,0,0,0.49999999999999994,0.2,0.2
stress::predictor_bad_lru_good,3,eta_pos=0.2_eta_neg=0.4,7,0.3,0.25,0.5,0.25,0.75,0.75,0.5,2,1,0,0,0,0.49999999999999994,0.2,0.4
stress::predictor_bad_lru_good,3,eta_pos=0.2_eta_neg=0.8,7,0.3,0.25,0.5,0.25,0.75,0.75,0.5,2,1,0,0,1,0.35,0.2,0.8
stress::predictor_bad_lru_good,4,eta_pos=0.02_eta_neg=0.05,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6749999999999999,0.02,0.05
stress::predictor_bad_lru_good,4,eta_pos=0.02_eta_neg=0.1,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6499999999999999,0.02,0.1
stress::predictor_bad_lru_good,4,eta_pos=0.02_eta_neg=0.2,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6,0.02,0.2
stress::predictor_bad_lru_good,4,eta_pos=0.02_eta_neg=0.4,7,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0,0,0,0.49999999999999994,0.02,0.4
stress::predictor_bad_lru_good,4,eta_pos=0.02_eta_neg=0.8,7,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0,0,1,0.35,0.02,0.8
stress::predictor_bad_lru_good,4,eta_pos=0.05_eta_neg=0.05,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6749999999999999,0.05,0.05
stress::predictor_bad_lru_good,4,eta_pos=0.05_eta_neg=0.1,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6499999999999999,0.05,0.1
stress::predictor_bad_lru_good,4,eta_pos=0.05_eta_neg=0.2,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6,0.05,0.2
stress::predictor_bad_lru_good,4,eta_pos=0.05_eta_neg=0.4,7,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0,0,0,0.49999999999999994,0.05,0.4
stress::predictor_bad_lru_good,4,eta_pos=0.05_eta_neg=0.8,7,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0,0,1,0.35,0.05,0.8
stress::predictor_bad_lru_good,4,eta_pos=0.1_eta_neg=0.1,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6499999999999999,0.1,0.1
stress::predictor_bad_lru_good,4,eta_pos=0.1_eta_neg=0.2,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6,0.1,0.2
stress::predictor_bad_lru_good,4,eta_pos=0.1_eta_neg=0.4,7,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0,0,0,0.49999999999999994,0.1,0.4
stress::predictor_bad_lru_good,4,eta_pos=0.1_eta_neg=0.8,7,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0,0,1,0.35,0.1,0.8
stress::predictor_bad_lru_good,4,eta_pos=0.2_eta_neg=0.2,7,0.3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2,1,0,0,0,0.6,0.2,0.2
stress::predictor_bad_lru_good,4,eta_pos=0.2_eta_neg=0.4,7,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0,0,0,0.49999999999999994,0.2,0.4
stress::predictor_bad_lru_good,4,eta_pos=0.2_eta_neg=0.8,7,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0,0,1,0.35,0.2,0.8
stress::mixed_regime,2,eta_pos=0.02_eta_neg=0.05,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6839999999999999,0.02,0.05
stress::mixed_regime,2,eta_pos=0.02_eta_neg=0.1,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6679999999999999,0.02,0.1
stress::mixed_regime,2,eta_pos=0.02_eta_neg=0.2,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6359999999999999,0.02,0.2
stress::mixed_regime,2,eta_pos=0.02_eta_neg=0.4,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.572,0.02,0.4
stress::mixed_regime,2,eta_pos=0.02_eta_neg=0.8,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,2,0.44799999999999995,0.02,0.8
stress::mixed_regime,2,eta_pos=0.05_eta_neg=0.05,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6839999999999999,0.05,0.05
stress::mixed_regime,2,eta_pos=0.05_eta_neg=0.1,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6679999999999999,0.05,0.1
stress::mixed_regime,2,eta_pos=0.05_eta_neg=0.2,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6359999999999999,0.05,0.2
stress::mixed_regime,2,eta_pos=0.05_eta_neg=0.4,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.572,0.05,0.4
stress::mixed_regime,2,eta_pos=0.05_eta_neg=0.8,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,2,0.44799999999999995,0.05,0.8
stress::mixed_regime,2,eta_pos=0.1_eta_neg=0.1,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6679999999999999,0.1,0.1
stress::mixed_regime,2,eta_pos=0.1_eta_neg=0.2,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6359999999999999,0.1,0.2
stress::mixed_regime,2,eta_pos=0.1_eta_neg=0.4,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.572,0.1,0.4
stress::mixed_regime,2,eta_pos=0.1_eta_neg=0.8,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,2,0.44799999999999995,0.1,0.8
stress::mixed_regime,2,eta_pos=0.2_eta_neg=0.2,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.6359999999999999,0.2,0.2
stress::mixed_regime,2,eta_pos=0.2_eta_neg=0.4,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,0,0.572,0.2,0.4
stress::mixed_regime,2,eta_pos=0.2_eta_neg=0.8,8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,5,2,0,0,2,0.44799999999999995,0.2,0.8
stress::mixed_regime,3,eta_pos=0.02_eta_neg=0.05,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.02,0.05
stress::mixed_regime,3,eta_pos=0.02_eta_neg=0.1,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.02,0.1
stress::mixed_regime,3,eta_pos=0.02_eta_neg=0.2,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.02,0.2
stress::mixed_regime,3,eta_pos=0.02_eta_neg=0.4,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.02,0.4
stress::mixed_regime,3,eta_pos=0.02_eta_neg=0.8,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.02,0.8
stress::mixed_regime,3,eta_pos=0.05_eta_neg=0.05,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.05,0.05
stress::mixed_regime,3,eta_pos=0.05_eta_neg=0.1,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.05,0.1
stress::mixed_regime,3,eta_pos=0.05_eta_neg=0.2,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.05,0.2
stress::mixed_regime,3,eta_pos=0.05_eta_neg=0.4,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.05,0.4
stress::mixed_regime,3,eta_pos=0.05_eta_neg=0.8,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.05,0.8
stress::mixed_regime,3,eta_pos=0.1_eta_neg=0.1,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.1,0.1
stress::mixed_regime,3,eta_pos=0.1_eta_neg=0.2,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.1,0.2
stress::mixed_regime,3,eta_pos=0.1_eta_neg=0.4,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.1,0.4
stress::mixed_regime,3,eta_pos=0.1_eta_neg=0.8,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.1,0.8
stress::mixed_regime,3,eta_pos=0.2_eta_neg=0.2,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.2,0.2
stress::mixed_regime,3,eta_pos=0.2_eta_neg=0.4,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.2,0.4
stress::mixed_regime,3,eta_pos=0.2_eta_neg=0.8,7,0.3,0.25,0.5,0.25,0.75,0.0,0.5,4,0,0,0,0,0.7,0.2,0.8
stress::mixed_regime,4,eta_pos=0.02_eta_neg=0.05,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.05
stress::mixed_regime,4,eta_pos=0.02_eta_neg=0.1,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.1
stress::mixed_regime,4,eta_pos=0.02_eta_neg=0.2,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.2
stress::mixed_regime,4,eta_pos=0.02_eta_neg=0.4,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.4
stress::mixed_regime,4,eta_pos=0.02_eta_neg=0.8,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.02,0.8
stress::mixed_regime,4,eta_pos=0.05_eta_neg=0.05,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.05
stress::mixed_regime,4,eta_pos=0.05_eta_neg=0.1,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.1
stress::mixed_regime,4,eta_pos=0.05_eta_neg=0.2,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.2
stress::mixed_regime,4,eta_pos=0.05_eta_neg=0.4,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.4
stress::mixed_regime,4,eta_pos=0.05_eta_neg=0.8,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.05,0.8
stress::mixed_regime,4,eta_pos=0.1_eta_neg=0.1,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.1,0.1
stress::mixed_regime,4,eta_pos=0.1_eta_neg=0.2,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.1,0.2
stress::mixed_regime,4,eta_pos=0.1_eta_neg=0.4,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.1,0.4
stress::mixed_regime,4,eta_pos=0.1_eta_neg=0.8,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.1,0.8
stress::mixed_regime,4,eta_pos=0.2_eta_neg=0.2,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.2,0.2
stress::mixed_regime,4,eta_pos=0.2_eta_neg=0.4,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.2,0.4
stress::mixed_regime,4,eta_pos=0.2_eta_neg=0.8,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.2,0.8
stress::regime_shift,2,eta_pos=0.02_eta_neg=0.05,10,0.16666666666666666,0.625,0.0,0.375,0.375,0.5,1.0,2,3,0,0,0,0.6249999999999999,0.02,0.05
stress::regime_shift,2,eta_pos=0.02_eta_neg=0.1,10,0.16666666666666666,0.625,0.0,0.375,0.375,0.5,1.0,2,3,0,0,0,0.55,0.02,0.1
stress::regime_shift,2,eta_pos=0.02_eta_neg=0.2,10,0.16666666666666666,0.375,0.25,0.375,0.625,0.5,0.75,2,2,0,0,0,0.49999999999999994,0.02,0.2
stress::regime_shift,2,eta_pos=0.02_eta_neg=0.4,9,0.25,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7142857142857143,2,1,0,0,0,0.49999999999999994,0.02,0.4
stress::regime_shift,2,eta_pos=0.02_eta_neg=0.8,9,0.25,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7142857142857143,2,1,0,0,1,0.35,0.02,0.8
stress::regime_shift,2,eta_pos=0.05_eta_neg=0.05,10,0.16666666666666666,0.625,0.0,0.375,0.375,0.5,1.0,2,3,0,0,0,0.6249999999999999,0.05,0.05
stress::regime_shift,2,eta_pos=0.05_eta_neg=0.1,10,0.16666666666666666,0.625,0.0,0.375,0.375,0.5,1.0,2,3,0,0,0,0.55,0.05,0.1
stress::regime_shift,2,eta_pos=0.05_eta_neg=0.2,10,0.16666666666666666,0.375,0.25,0.375,0.625,0.5,0.75,2,2,0,0,0,0.49999999999999994,0.05,0.2
stress::regime_shift,2,eta_pos=0.05_eta_neg=0.4,9,0.25,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7142857142857143,2,1,0,0,0,0.49999999999999994,0.05,0.4
