job_label,instance_id,mode,ranking_mode,k,alphabet,trace_len,chain_count,sum_I,eta_pair,lemma1_pass,lemma2_pass,lemma3_pass,all_pass,violation_count,trace
campaign_smoke_task0_smoke,201,random,adv_bias,8,18,130,10,27,395,False,True,True,False,1,"p0,p0,p9,p7,p0,p7,p0,p7,p9,p0,p0,p7,p7,p10,p0,p0,p0,p9,p5,p0,p0,p4,p0,p0,p0,p0,p0,p0,p0,p0,p4,p5,p0,p0,p4,p4,p9,p0,p0,p0,p0,p0,p7,p0,p0,p5,p0,p0,p5,p9,p1,p0,p1,p3,p1,p11,p1,p0,p8,p11,p5,p3,p1,p1,p11,p4,p3,p11,p5,p0,p1,p7,p0,p0,p0,p1,p3,p0,p4,p1,p2,p7,p3,p2,p1,p1,p1,p4,p1,p0,p0,p1,p9,p4,p2,p4,p7,p1,p0,p9,p1,p1,p1,p13,p7,p4,p1,p4,p3,p3,p9,p4,p1,p4,p4,p9,p2,p11,p4,p4,p4,p1,p17,p11,p4,p4,p11,p4,p5,p11"
campaign_smoke_task0_smoke,202,random,noisy,2,6,30,0,0,1,True,True,True,True,0,"p3,p0,p0,p3,p0,p0,p0,p0,p0,p0,p3,p2,p0,p3,p0,p3,p0,p0,p3,p3,p3,p3,p3,p5,p3,p5,p3,p1,p4,p0"
campaign_smoke_task0_smoke,203,random,adv_bias,6,14,119,17,48,364,False,False,True,False,5,"p4,p4,p4,p4,p4,p4,p9,p0,p4,p4,p0,p4,p5,p0,p4,p4,p4,p4,p5,p5,p4,p0,p5,p11,p1,p9,p10,p1,p10,p3,p11,p13,p11,p9,p1,p1,p4,p1,p1,p10,p11,p4,p9,p0,p1,p5,p4,p1,p4,p11,p2,p7,p0,p11,p3,p12,p3,p8,p8,p2,p8,p0,p8,p4,p3,p8,p0,p8,p1,p1,p7,p2,p13,p7,p4,p7,p2,p8,p8,p5,p1,p1,p1,p12,p5,p8,p5,p12,p5,p5,p2,p1,p5,p5,p3,p2,p5,p5,p5,p13,p6,p13,p4,p8,p4,p2,p2,p5,p1,p10,p6,p5,p2,p6,p2,p12,p3,p9,p5"
campaign_smoke_task0_smoke,204,random,noisy,5,9,47,1,0,2,True,True,True,True,0,"p0,p7,p0,p1,p8,p7,p5,p1,p5,p3,p3,p2,p5,p8,p0,p5,p5,p3,p2,p2,p1,p8,p7,p3,p5,p2,p7,p5,p3,p5,p1,p3,p0,p0,p8,p1,p0,p5,p7,p0,p3,p2,p2,p7,p1,p1,p7"
campaign_smoke_task0_smoke,205,random,noisy,8,10,66,0,0,0,True,True,True,True,0,"p4,p4,p4,p4,p4,p4,p4,p4,p9,p4,p7,p4,p4,p6,p6,p4,p6,p0,p4,p8,p6,p4,p6,p5,p3,p6,p4,p9,p6,p4,p4,p4,p6,p2,p9,p3,p4,p4,p3,p6,p8,p2,p2,p4,p6,p1,p0,p9,p3,p2,p9,p4,p7,p9,p9,p0,p3,p3,p0,p9,p9,p0,p3,p9,p2,p0"
campaign_smoke_task0_smoke,206,random,near_tie,6,10,68,1,0,0,True,True,True,True,0,"p4,p7,p4,p4,p4,p4,p7,p4,p4,p4,p4,p4,p4,p4,p4,p4,p4,p5,p4,p5,p5,p4,p4,p4,p4,p4,p4,p4,p5,p4,p4,p4,p0,p5,p5,p8,p4,p5,p5,p4,p8,p4,p5,p5,p5,p5,p5,p8,p4,p5,p5,p8,p8,p8,p5,p3,p8,p9,p8,p8,p8,p5,p8,p8,p5,p6,p8,p8"
campaign_smoke_task0_smoke,207,random,near_tie,2,4,28,0,0,0,True,True,True,True,0,"p2,p2,p3,p1,p2,p0,p0,p0,p0,p0,p0,p3,p3,p2,p2,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1"
campaign_smoke_task0_smoke,208,random,noisy,5,7,35,0,0,0,True,True,True,True,0,"p2,p2,p2,p2,p3,p2,p2,p2,p2,p1,p2,p1,p2,p2,p3,p6,p3,p2,p2,p5,p5,p3,p3,p5,p5,p6,p5,p1,p2,p3,p2,p6,p2,p6,p3"
campaign_smoke_task0_smoke,209,random,adv_bias,6,10,100,19,48,367,False,False,True,False,6,"p7,p3,p0,p5,p3,p3,p1,p0,p8,p7,p0,p1,p8,p3,p4,p9,p7,p3,p0,p2,p1,p0,p4,p3,p2,p0,p0,p8,p6,p2,p2,p9,p2,p3,p7,p5,p2,p3,p3,p2,p6,p8,p8,p9,p3,p3,p2,p9,p2,p4,p8,p1,p6,p8,p7,p5,p0,p4,p3,p3,p1,p9,p6,p3,p6,p3,p2,p9,p9,p8,p6,p4,p2,p9,p3,p1,p9,p6,p1,p8,p6,p2,p8,p5,p1,p6,p2,p8,p9,p2,p9,p8,p2,p9,p5,p8,p3,p8,p1,p4"
campaign_smoke_task0_smoke,210,random,noisy,2,6,19,1,0,0,True,True,True,True,0,"p5,p2,p2,p2,p2,p2,p2,p2,p4,p4,p4,p4,p4,p4,p4,p4,p0,p0,p0"
campaign_smoke_task0_smoke,211,random,adv_bias,8,9,145,15,41,570,False,True,True,False,4,"p5,p3,p5,p1,p5,p8,p0,p7,p1,p7,p0,p6,p2,p0,p0,p2,p3,p1,p2,p6,p8,p6,p4,p1,p4,p4,p8,p4,p4,p3,p5,p5,p2,p5,p6,p8,p4,p0,p5,p4,p2,p5,p5,p4,p2,p5,p2,p1,p7,p5,p2,p7,p5,p5,p4,p5,p5,p3,p8,p7,p2,p5,p5,p8,p6,p2,p7,p6,p3,p3,p7,p1,p4,p1,p7,p0,p2,p6,p6,p7,p5,p4,p2,p6,p2,p7,p7,p7,p6,p1,p5,p6,p2,p5,p2,p2,p5,p5,p2,p2,p2,p6,p2,p4,p6,p2,p6,p6,p8,p2,p3,p2,p2,p2,p5,p8,p6,p0,p1,p0,p3,p5,p1,p5,p2,p0,p6,p3,p2,p7,p8,p3,p3,p0,p4,p7,p0,p8,p6,p5,p6,p5,p1,p1,p6"
campaign_smoke_task0_smoke,212,random,adv_bias,4,6,56,4,6,72,True,True,True,True,0,"p1,p1,p2,p0,p0,p0,p4,p1,p5,p2,p5,p2,p5,p2,p3,p5,p5,p5,p1,p2,p1,p5,p5,p2,p5,p5,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p5,p2,p2,p0,p5,p2,p2,p2,p2,p2,p2,p2,p5,p2,p2,p5,p4,p3,p2,p2"
campaign_smoke_task0_smoke,213,random,noisy,6,14,103,2,0,1,False,False,True,False,2,"p13,p3,p6,p6,p8,p3,p8,p8,p3,p3,p5,p13,p2,p13,p2,p8,p13,p8,p5,p12,p5,p12,p13,p13,p5,p12,p11,p8,p5,p8,p9,p7,p4,p7,p13,p8,p7,p0,p0,p4,p4,p5,p10,p8,p2,p10,p7,p9,p10,p0,p3,p8,p8,p7,p4,p4,p8,p0,p10,p0,p8,p8,p3,p0,p0,p3,p0,p0,p3,p3,p3,p3,p0,p3,p3,p0,p3,p3,p0,p4,p3,p3,p3,p2,p0,p7,p4,p7,p7,p7,p3,p0,p3,p7,p8,p7,p5,p7,p5,p7,p7,p7,p8"
campaign_smoke_task0_smoke,214,random,adv_bias,8,12,121,3,9,88,False,True,True,False,1,"p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p6,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p6,p1,p1,p1,p1,p2,p1,p10,p1,p1,p1,p1,p1,p1,p10,p10,p1,p1,p1,p10,p1,p2,p1,p9,p10,p1,p10,p10,p1,p1,p1,p1,p10,p10,p2,p10,p11,p9,p10,p10,p10,p10,p2,p1,p6,p1,p10,p1,p8,p3,p11,p3,p3,p10,p10,p10,p9,p10,p1,p10,p10,p11,p11,p10,p8,p1,p10,p10,p10,p11,p1,p10,p9,p3,p9,p10,p8,p1,p10,p1,p1,p1,p0,p8,p1,p10,p7,p1,p3,p1,p1,p8,p10,p0,p3,p1,p6,p8,p4"
campaign_smoke_task0_smoke,215,random,adv_bias,4,8,56,8,6,71,False,True,True,False,1,"p0,p3,p3,p3,p0,p0,p3,p3,p3,p0,p3,p1,p7,p4,p7,p4,p4,p0,p7,p7,p7,p7,p7,p4,p0,p7,p7,p4,p7,p7,p3,p4,p4,p7,p7,p0,p4,p7,p4,p1,p4,p4,p4,p7,p0,p1,p4,p5,p7,p3,p0,p1,p3,p3,p2,p5"
campaign_smoke_task0_smoke,216,random,noisy,8,18,151,0,0,1,True,True,True,True,0,"p7,p7,p5,p3,p1,p7,p5,p1,p7,p3,p7,p5,p7,p7,p5,p1,p14,p5,p11,p14,p7,p7,p8,p5,p5,p4,p11,p15,p15,p14,p11,p4,p14,p5,p4,p3,p11,p11,p11,p7,p4,p11,p6,p9,p6,p5,p11,p6,p7,p11,p14,p0,p4,p6,p5,p4,p1,p9,p10,p5,p1,p3,p3,p12,p3,p3,p3,p2,p1,p9,p3,p5,p1,p9,p11,p16,p12,p9,p1,p3,p7,p12,p16,p9,p5,p3,p2,p5,p10,p12,p9,p1,p5,p16,p3,p3,p10,p9,p2,p10,p13,p15,p15,p16,p6,p8,p2,p0,p4,p4,p8,p4,p0,p13,p7,p4,p4,p4,p1,p16,p7,p2,p2,p1,p1,p11,p4,p5,p1,p5,p5,p5,p14,p6,p14,p16,p7,p9,p10,p5,p14,p9,p5,p2,p9,p14,p10,p5,p9,p5,p16"
campaign_smoke_task0_smoke,217,random,adv_bias,8,9,87,0,0,0,True,True,True,True,0,"p4,p4,p5,p8,p4,p8,p8,p8,p6,p5,p2,p0,p8,p8,p5,p5,p8,p6,p8,p5,p2,p5,p8,p8,p6,p8,p5,p4,p6,p2,p6,p6,p4,p6,p2,p5,p6,p8,p8,p6,p3,p3,p8,p8,p6,p6,p3,p6,p4,p6,p5,p3,p5,p8,p5,p5,p6,p3,p5,p6,p7,p3,p8,p8,p5,p8,p5,p3,p8,p3,p6,p8,p5,p3,p7,p6,p8,p7,p3,p5,p0,p5,p2,p8,p3,p3,p7"
campaign_smoke_task0_smoke,218,random,noisy,2,4,20,0,0,0,True,True,True,True,0,"p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3"
campaign_smoke_task0_smoke,219,random,adv_bias,3,7,39,5,4,42,True,True,True,True,0,"p2,p2,p2,p0,p5,p1,p6,p0,p4,p6,p6,p4,p3,p2,p1,p4,p4,p4,p4,p1,p4,p0,p3,p6,p4,p3,p3,p6,p6,p0,p3,p1,p3,p2,p1,p1,p3,p3,p3"
campaign_smoke_task0_smoke,220,random,near_tie,8,10,116,0,0,2,True,True,True,True,0,"p5,p7,p5,p8,p7,p5,p7,p9,p7,p0,p0,p9,p3,p2,p3,p2,p2,p7,p2,p2,p9,p2,p5,p4,p2,p7,p6,p1,p0,p5,p7,p4,p8,p8,p2,p7,p9,p1,p5,p9,p6,p7,p2,p0,p4,p8,p5,p6,p2,p3,p6,p3,p1,p9,p4,p8,p8,p5,p4,p7,p6,p5,p0,p2,p8,p2,p4,p6,p0,p4,p8,p8,p7,p5,p0,p1,p7,p9,p5,p1,p3,p2,p0,p3,p1,p8,p1,p1,p8,p3,p2,p6,p9,p6,p4,p2,p9,p7,p2,p8,p8,p6,p0,p9,p3,p9,p9,p2,p9,p3,p0,p3,p5,p5,p3,p3"
campaign_smoke_task0_smoke,221,random,adv_bias,3,7,44,2,1,17,False,True,True,False,1,"p0,p0,p0,p0,p3,p0,p0,p5,p0,p5,p5,p5,p5,p5,p0,p2,p5,p5,p2,p2,p0,p2,p3,p2,p2,p3,p3,p3,p3,p2,p2,p4,p4,p4,p4,p2,p4,p4,p4,p4,p4,p4,p4,p4"
campaign_smoke_task0_smoke,222,random,adv_bias,2,3,13,0,0,0,True,True,True,True,0,"p1,p1,p1,p1,p0,p0,p0,p1,p0,p1,p1,p1,p1"
campaign_smoke_task0_smoke,223,random,near_tie,2,3,32,0,0,0,True,True,True,True,0,"p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p2,p1,p1,p1,p1,p1,p2,p1,p1,p2,p0,p2,p2,p0,p0,p0,p0,p0"
campaign_smoke_task0_smoke,224,random,noisy,4,8,59,1,0,0,True,True,True,True,0,"p6,p6,p6,p6,p6,p6,p6,p6,p6,p6,p6,p6,p0,p6,p6,p4,p6,p6,p6,p6,p6,p6,p6,p6,p6,p6,p3,p6,p1,p6,p6,p0,p2,p1,p6,p1,p6,p0,p6,p1,p1,p0,p0,p5,p1,p1,p1,p1,p1,p1,p5,p1,p1,p1,p5,p1,p2,p1,p4"
campaign_smoke_task0_smoke,225,random,near_tie,8,10,159,0,0,0,True,True,True,True,0,"p5,p5,p8,p5,p5,p8,p5,p5,p5,p7,p5,p7,p5,p5,p7,p5,p5,p8,p2,p7,p5,p5,p8,p7,p7,p7,p9,p4,p7,p0,p5,p7,p8,p5,p2,p7,p7,p0,p7,p6,p4,p4,p6,p9,p6,p7,p8,p6,p6,p5,p6,p3,p2,p2,p7,p3,p7,p8,p8,p6,p5,p2,p5,p3,p3,p2,p7,p2,p2,p3,p2,p6,p2,p2,p5,p6,p3,p6,p3,p3,p6,p2,p6,p2,p6,p3,p2,p0,p3,p5,p3,p5,p3,p6,p6,p5,p2,p3,p6,p3,p2,p6,p2,p2,p5,p2,p2,p4,p2,p2,p3,p5,p5,p5,p5,p3,p6,p2,p5,p2,p5,p2,p8,p2,p9,p3,p6,p5,p5,p6,p3,p3,p2,p5,p5,p5,p6,p9,p9,p6,p5,p3,p3,p3,p3,p5,p5,p2,p9,p5,p3,p3,p3,p3,p5,p7,p3,p3,p4"
campaign_smoke_task0_smoke,226,random,noisy,3,8,46,1,0,1,True,True,True,True,0,"p2,p2,p2,p2,p3,p2,p3,p4,p3,p2,p2,p3,p2,p2,p2,p2,p2,p6,p7,p3,p2,p4,p5,p2,p2,p4,p2,p0,p2,p2,p0,p0,p2,p0,p3,p5,p4,p0,p4,p6,p3,p2,p5,p4,p0,p6"
campaign_smoke_task0_smoke,227,random,adv_bias,5,6,64,8,14,117,False,True,True,False,1,"p3,p2,p0,p2,p4,p3,p4,p0,p0,p3,p5,p2,p0,p2,p0,p5,p2,p2,p3,p4,p1,p3,p3,p4,p3,p3,p5,p2,p3,p2,p2,p5,p5,p2,p2,p4,p4,p5,p5,p0,p4,p5,p5,p0,p3,p3,p0,p3,p5,p3,p0,p5,p3,p1,p0,p2,p1,p0,p1,p1,p4,p0,p4,p3"
campaign_smoke_task0_smoke,228,random,near_tie,5,6,100,0,0,0,True,True,True,True,0,"p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p5,p5,p1,p5,p1,p1,p1,p1,p1,p1,p4,p1,p1,p1,p1,p1,p1,p0,p2,p0,p1,p0,p1,p1,p0,p0,p1,p3,p4,p3,p1,p1,p3,p1,p0,p0,p3,p1,p3,p3,p1,p3,p3,p3,p5,p0,p3,p1,p3,p3,p0,p5,p3,p3,p0,p5,p3,p0,p5,p0,p2,p4,p5,p5,p5,p5,p1,p5,p5,p5,p1,p4,p5,p5,p5,p2,p5,p5,p5,p2,p1,p3,p5,p5,p5,p5"
campaign_smoke_task0_smoke,229,random,near_tie,5,7,33,1,0,0,True,True,True,True,0,"p3,p3,p5,p3,p2,p3,p2,p2,p2,p1,p3,p3,p6,p1,p2,p0,p0,p1,p6,p0,p3,p2,p6,p5,p2,p4,p4,p0,p5,p5,p4,p3,p5"
campaign_smoke_task0_smoke,230,random,near_tie,5,7,82,0,0,0,True,True,True,True,0,"p1,p6,p1,p1,p1,p6,p1,p5,p6,p6,p1,p4,p6,p1,p1,p5,p6,p6,p6,p5,p6,p5,p5,p5,p6,p0,p5,p1,p5,p0,p5,p6,p6,p3,p6,p6,p5,p5,p6,p4,p6,p6,p5,p5,p6,p5,p6,p4,p2,p5,p4,p4,p3,p2,p4,p3,p4,p2,p4,p1,p4,p2,p4,p1,p6,p6,p4,p4,p2,p5,p4,p0,p4,p5,p3,p5,p5,p5,p5,p5,p5,p5"
campaign_smoke_task0_smoke,231,random,near_tie,8,10,126,0,0,0,True,True,True,True,0,"p1,p1,p6,p9,p9,p1,p1,p9,p0,p9,p1,p8,p1,p6,p1,p2,p3,p1,p1,p0,p9,p9,p6,p0,p5,p6,p0,p6,p6,p9,p0,p6,p6,p4,p6,p9,p6,p6,p6,p6,p6,p2,p6,p2,p6,p6,p6,p8,p6,p2,p6,p2,p2,p1,p8,p8,p0,p2,p6,p0,p8,p2,p0,p9,p8,p0,p2,p0,p0,p1,p9,p0,p5,p2,p2,p6,p8,p6,p8,p0,p6,p6,p2,p6,p0,p0,p0,p2,p5,p4,p0,p6,p5,p0,p5,p2,p5,p0,p2,p6,p7,p8,p2,p4,p0,p6,p2,p0,p2,p7,p5,p2,p7,p7,p5,p2,p2,p8,p6,p6,p1,p2,p7,p7,p6,p1"
campaign_smoke_task0_smoke,232,random,noisy,2,4,37,0,0,3,True,True,True,True,0,"p2,p1,p1,p1,p3,p2,p1,p1,p2,p2,p1,p3,p0,p2,p2,p3,p2,p2,p1,p2,p3,p3,p2,p2,p1,p2,p2,p2,p1,p3,p2,p2,p2,p0,p1,p0,p2"
campaign_smoke_task0_smoke,233,random,adv_bias,3,5,39,4,3,43,True,True,True,True,0,"p2,p0,p2,p2,p1,p2,p4,p1,p4,p3,p0,p1,p0,p3,p3,p1,p3,p1,p4,p1,p1,p3,p3,p2,p2,p1,p1,p2,p2,p1,p4,p4,p2,p2,p1,p2,p2,p4,p2"
campaign_smoke_task0_smoke,234,random,noisy,6,14,110,1,0,1,True,True,True,True,0,"p7,p7,p7,p8,p5,p4,p5,p5,p8,p6,p0,p9,p10,p9,p8,p5,p9,p5,p10,p8,p9,p6,p8,p10,p3,p3,p10,p10,p7,p10,p10,p8,p6,p3,p3,p0,p10,p0,p10,p0,p7,p3,p1,p9,p3,p5,p1,p7,p1,p3,p7,p4,p3,p4,p1,p11,p11,p9,p1,p9,p4,p8,p1,p3,p11,p8,p3,p1,p2,p1,p0,p1,p2,p7,p13,p3,p6,p1,p13,p6,p13,p13,p10,p6,p13,p6,p3,p13,p11,p9,p6,p3,p6,p5,p7,p6,p2,p3,p8,p3,p7,p6,p0,p3,p6,p7,p6,p13,p3,p0"
campaign_smoke_task0_smoke,235,random,adv_bias,5,12,100,7,11,127,True,True,True,True,0,"p1,p1,p5,p5,p5,p5,p1,p1,p1,p1,p5,p1,p1,p5,p3,p5,p1,p1,p5,p1,p1,p1,p1,p1,p4,p4,p1,p5,p5,p4,p7,p4,p1,p4,p7,p5,p1,p3,p4,p4,p1,p4,p1,p4,p1,p7,p4,p9,p0,p3,p3,p7,p9,p3,p8,p7,p7,p9,p7,p3,p7,p7,p7,p7,p6,p5,p3,p0,p7,p7,p3,p0,p4,p7,p4,p7,p4,p1,p0,p5,p7,p7,p7,p7,p5,p9,p1,p7,p5,p9,p9,p9,p2,p7,p11,p9,p9,p9,p9,p9"
campaign_smoke_task0_smoke,236,random,adv_bias,8,9,149,10,30,510,False,True,True,False,1,"p8,p8,p7,p8,p1,p1,p8,p1,p1,p1,p7,p6,p0,p8,p7,p0,p6,p5,p1,p1,p5,p6,p6,p1,p6,p1,p3,p8,p3,p8,p1,p6,p3,p5,p3,p8,p1,p6,p8,p5,p5,p2,p2,p2,p4,p5,p1,p7,p8,p1,p1,p1,p5,p3,p2,p5,p5,p8,p5,p8,p4,p8,p4,p3,p8,p4,p5,p4,p8,p5,p3,p4,p4,p7,p5,p8,p1,p5,p2,p5,p4,p0,p4,p8,p1,p8,p0,p0,p3,p5,p0,p3,p4,p2,p4,p4,p0,p0,p1,p0,p1,p1,p6,p1,p4,p3,p7,p6,p7,p0,p4,p0,p5,p1,p0,p4,p8,p4,p0,p4,p6,p3,p4,p4,p1,p5,p4,p4,p4,p0,p8,p4,p3,p0,p2,p4,p8,p4,p3,p0,p4,p8,p8,p0,p0,p0,p2,p0,p6"
campaign_smoke_task0_smoke,237,random,adv_bias,5,6,80,3,4,23,True,True,True,True,0,"p3,p3,p3,p3,p3,p3,p3,p2,p3,p3,p3,p3,p3,p3,p5,p3,p2,p1,p2,p1,p2,p2,p2,p3,p2,p2,p2,p1,p5,p5,p2,p2,p2,p2,p2,p2,p5,p2,p5,p2,p2,p1,p2,p1,p2,p5,p1,p2,p1,p5,p1,p1,p1,p2,p2,p5,p1,p2,p1,p1,p1,p3,p3,p4,p1,p2,p1,p3,p3,p0,p3,p3,p1,p4,p3,p2,p3,p3,p3,p5"
campaign_smoke_task0_smoke,238,random,adv_bias,3,7,48,5,3,52,True,True,True,True,0,"p4,p2,p1,p1,p4,p2,p4,p1,p2,p4,p3,p5,p6,p1,p4,p3,p5,p1,p1,p3,p4,p1,p1,p3,p1,p1,p4,p4,p1,p4,p5,p4,p5,p3,p3,p3,p6,p5,p3,p6,p0,p0,p3,p2,p5,p6,p6,p5"
campaign_smoke_task0_smoke,239,random,noisy,5,7,67,0,0,1,True,True,True,True,0,"p2,p6,p6,p3,p5,p0,p6,p3,p4,p6,p3,p5,p2,p5,p1,p6,p3,p3,p0,p5,p6,p2,p4,p4,p2,p6,p1,p0,p2,p2,p0,p6,p5,p0,p1,p2,p5,p0,p0,p1,p0,p3,p3,p0,p3,p0,p1,p6,p3,p6,p6,p5,p2,p3,p2,p1,p3,p6,p5,p2,p5,p6,p2,p1,p3,p3,p4"
campaign_smoke_task0_smoke,240,random,near_tie,2,4,35,0,0,0,True,True,True,True,0,"p1,p1,p1,p0,p0,p3,p3,p3,p0,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p3,p0,p3,p3,p2,p3,p2,p2,p1,p2,p1,p0,p2,p2,p3"
campaign_smoke_task0_smoke,241,random,noisy,2,6,14,0,0,0,True,True,True,True,0,"p0,p5,p0,p2,p5,p5,p0,p5,p5,p0,p4,p5,p3,p5"
campaign_smoke_task0_smoke,242,random,noisy,2,3,11,0,0,0,True,True,True,True,0,"p0,p0,p0,p0,p0,p0,p0,p1,p0,p1,p0"
campaign_smoke_task0_smoke,243,random,adv_bias,3,4,41,0,0,0,True,True,True,True,0,"p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p1,p2,p2,p2,p2,p1,p2,p2,p2,p2,p1,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,p1,p2,p2,p2"
campaign_smoke_task0_smoke,244,random,near_tie,6,8,82,0,0,0,True,True,True,True,0,"p4,p4,p4,p5,p2,p4,p4,p2,p4,p4,p4,p4,p4,p4,p2,p3,p1,p4,p4,p1,p5,p2,p5,p5,p4,p6,p0,p2,p5,p3,p5,p5,p6,p0,p4,p4,p6,p5,p6,p5,p7,p5,p0,p6,p5,p4,p2,p5,p0,p6,p6,p6,p2,p6,p2,p2,p4,p2,p7,p2,p4,p2,p6,p6,p7,p2,p2,p6,p2,p2,p6,p6,p7,p2,p6,p2,p7,p6,p2,p7,p6,p5"
